Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
HIGH,17,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",WORKDIR app
MEDIUM,17,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,WORKDIR app
MEDIUM,17,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,WORKDIR app
INFO,17,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",WORKDIR app
HIGH,17,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",WORKDIR app
HIGH,17,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,WORKDIR app
MEDIUM,17,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",WORKDIR app
MEDIUM,17,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",WORKDIR app
MEDIUM,17,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",WORKDIR app
HIGH,17,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",WORKDIR app
HIGH,17,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",WORKDIR app
MEDIUM,19,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",COPY .git /app/.git
MEDIUM,19,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",COPY .git /app/.git
HIGH,19,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",COPY .git /app/.git
MEDIUM,19,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,COPY .git /app/.git
MEDIUM,19,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,COPY .git /app/.git
INFO,19,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",COPY .git /app/.git
HIGH,19,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",COPY .git /app/.git
HIGH,19,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,COPY .git /app/.git
MEDIUM,19,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",COPY .git /app/.git
MEDIUM,19,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",COPY .git /app/.git
MEDIUM,19,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",COPY .git /app/.git
HIGH,19,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",COPY .git /app/.git
HIGH,19,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",COPY .git /app/.git
MEDIUM,20,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",COPY README.md /app/
MEDIUM,20,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",COPY README.md /app/
HIGH,20,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",COPY README.md /app/
MEDIUM,20,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,COPY README.md /app/
MEDIUM,20,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,COPY README.md /app/
INFO,20,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",COPY README.md /app/
HIGH,20,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",COPY README.md /app/
HIGH,20,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,COPY README.md /app/
MEDIUM,20,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",COPY README.md /app/
MEDIUM,20,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",COPY README.md /app/
MEDIUM,20,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",COPY README.md /app/
HIGH,20,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",COPY README.md /app/
HIGH,20,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",COPY README.md /app/
MEDIUM,21,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",COPY node_modules /app/node_modules
MEDIUM,21,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",COPY node_modules /app/node_modules
HIGH,21,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",COPY node_modules /app/node_modules
MEDIUM,21,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,COPY node_modules /app/node_modules
MEDIUM,21,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,COPY node_modules /app/node_modules
INFO,21,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",COPY node_modules /app/node_modules
HIGH,21,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",COPY node_modules /app/node_modules
HIGH,21,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,COPY node_modules /app/node_modules
MEDIUM,21,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",COPY node_modules /app/node_modules
MEDIUM,21,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",COPY node_modules /app/node_modules
MEDIUM,21,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",COPY node_modules /app/node_modules
HIGH,21,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",COPY node_modules /app/node_modules
HIGH,21,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",COPY node_modules /app/node_modules
MEDIUM,23,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
INFO,23,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,25,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y redis-server
MEDIUM,25,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y redis-server
HIGH,25,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",RUN apt-get install -y redis-server
MEDIUM,25,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y redis-server
MEDIUM,25,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y redis-server
INFO,25,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",RUN apt-get install -y redis-server
HIGH,25,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",RUN apt-get install -y redis-server
HIGH,25,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN apt-get install -y redis-server
MEDIUM,25,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y redis-server
MEDIUM,25,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y redis-server
MEDIUM,25,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",RUN apt-get install -y redis-server
HIGH,25,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y redis-server
HIGH,25,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y redis-server
MEDIUM,27,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",EXPOSE 22
MEDIUM,27,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",EXPOSE 22
HIGH,27,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",EXPOSE 22
MEDIUM,27,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,EXPOSE 22
MEDIUM,27,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,EXPOSE 22
HIGH,27,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",EXPOSE 22
HIGH,27,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,EXPOSE 22
MEDIUM,27,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",EXPOSE 22
MEDIUM,27,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",EXPOSE 22
MEDIUM,27,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",EXPOSE 22
HIGH,27,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",EXPOSE 22
HIGH,27,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",EXPOSE 22
MEDIUM,28,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",EXPOSE 80
MEDIUM,28,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",EXPOSE 80
HIGH,28,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",EXPOSE 80
MEDIUM,28,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,EXPOSE 80
