Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
INFO,23,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
INFO,23,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,23,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,25,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",RUN apt-get install -y redis-server
HIGH,25,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,RUN apt-get install -y redis-server
LOW,25,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,RUN apt-get install -y redis-server
HIGH,25,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",RUN apt-get install -y redis-server
INFO,25,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",RUN apt-get install -y redis-server
MEDIUM,25,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",RUN apt-get install -y redis-server
INFO,25,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,RUN apt-get install -y redis-server
HIGH,25,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,RUN apt-get install -y redis-server
MEDIUM,25,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",RUN apt-get install -y redis-server
HIGH,25,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y redis-server
HIGH,25,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,RUN apt-get install -y redis-server
HIGH,27,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",EXPOSE 22
HIGH,27,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,EXPOSE 22
LOW,27,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,EXPOSE 22
HIGH,27,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",EXPOSE 22
MEDIUM,27,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",EXPOSE 22
INFO,27,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,EXPOSE 22
HIGH,27,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,EXPOSE 22
MEDIUM,27,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",EXPOSE 22
HIGH,27,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",EXPOSE 22
HIGH,27,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,EXPOSE 22
HIGH,28,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",EXPOSE 80
HIGH,28,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,EXPOSE 80
LOW,28,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,EXPOSE 80
HIGH,28,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",EXPOSE 80
MEDIUM,28,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",EXPOSE 80
INFO,28,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,EXPOSE 80
HIGH,28,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,EXPOSE 80
MEDIUM,28,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",EXPOSE 80
HIGH,28,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",EXPOSE 80
HIGH,28,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,EXPOSE 80
HIGH,29,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",EXPOSE 3389
HIGH,29,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,EXPOSE 3389
LOW,29,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,EXPOSE 3389
HIGH,29,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",EXPOSE 3389
MEDIUM,29,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",EXPOSE 3389
INFO,29,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,EXPOSE 3389
HIGH,29,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,EXPOSE 3389
MEDIUM,29,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",EXPOSE 3389
HIGH,29,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",EXPOSE 3389
HIGH,29,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,EXPOSE 3389
HIGH,31,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,ENV DEBUG=
LOW,31,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,ENV DEBUG=
HIGH,31,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",ENV DEBUG=
INFO,31,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",ENV DEBUG=
MEDIUM,31,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",ENV DEBUG=
INFO,31,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,ENV DEBUG=
HIGH,31,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,ENV DEBUG=
MEDIUM,31,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",ENV DEBUG=
HIGH,31,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",ENV DEBUG=
HIGH,31,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,ENV DEBUG=
HIGH,32,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,ENV APP_VERSION
LOW,32,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,ENV APP_VERSION
HIGH,32,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",ENV APP_VERSION
INFO,32,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",ENV APP_VERSION
MEDIUM,32,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",ENV APP_VERSION
INFO,32,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,ENV APP_VERSION
HIGH,32,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,ENV APP_VERSION
MEDIUM,32,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",ENV APP_VERSION
HIGH,32,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",ENV APP_VERSION
HIGH,32,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,ENV APP_VERSION
HIGH,34,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",RUN cd /app && \
HIGH,34,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,RUN cd /app && \
LOW,34,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,RUN cd /app && \
HIGH,34,BPAD173E04,RUN,Required pattern not found: RUN command prepended with set -o pipefail to catch errors in pipes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",RUN cd /app && \
INFO,34,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",RUN cd /app && \
MEDIUM,34,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",RUN cd /app && \
INFO,34,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,RUN cd /app && \
HIGH,34,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,RUN cd /app && \
MEDIUM,34,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",RUN cd /app && \
HIGH,34,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN cd /app && \
HIGH,34,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,RUN cd /app && \
HIGH,35,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",    mkdir temp 
HIGH,35,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,    mkdir temp 
LOW,35,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,    mkdir temp 
HIGH,35,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",    mkdir temp 
INFO,35,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",    mkdir temp 
MEDIUM,35,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",    mkdir temp 
INFO,35,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,    mkdir temp 
HIGH,35,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,    mkdir temp 
MEDIUM,35,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",    mkdir temp 
HIGH,35,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",    mkdir temp 
HIGH,35,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,    mkdir temp 
